1.00000000e+00 -1.09298142e+00
2.00000000e+00 -3.48036804e-01
3.00000000e+00 -1.44011831e-01
4.00000000e+00 -5.09014127e-02
5.00000000e+00 1.37087785e-03
6.00000000e+00 3.42720761e-02
7.00000000e+00 5.65407261e-02
8.00000000e+00 7.23862814e-02
9.00000000e+00 8.40786395e-02
1.00000000e+01 9.29455213e-02
