1.00000000e+00 -8.87692549e-01
2.00000000e+00 -2.50874523e-01
3.00000000e+00 -8.00776334e-02
4.00000000e+00 -3.19411435e-03
5.00000000e+00 3.94480136e-02
6.00000000e+00 6.59682598e-02
7.00000000e+00 8.36962600e-02
8.00000000e+00 9.61447322e-02
9.00000000e+00 1.05199342e-01
1.00000000e+01 1.11958476e-01
