1.00000000e+00 -2.80043694e+00
2.00000000e+00 -8.27259519e-01
3.00000000e+00 -3.31202519e-01
4.00000000e+00 -1.10437797e-01
5.00000000e+00 1.22204477e-02
6.00000000e+00 8.90918189e-02
7.00000000e+00 1.41062551e-01
8.00000000e+00 1.78074416e-01
9.00000000e+00 2.05446437e-01
1.00000000e+01 2.26273128e-01
