@    title "Stock-Myers: Caso 3" 
@    xaxis  label "r*" 
@    yaxis  label "U*(r*)" 
1.0	16128.0
1.005	15183.724457126193
1.01	14298.8045265192
1.015	13469.248719049601
1.02	12691.351514890186
1.025	11961.67162289645
1.03	11277.011987370657
1.035	10634.401394226305
1.04	10031.077541732866
1.045	9464.471452961578
1.05	8932.193117882152
1.055	8432.018262893062
1.06	7961.876154493015
1.065	7519.838351913656
1.07	7104.108330903179
1.075	6713.011907555165
1.08	6344.988397173841
1.085	5998.582448717871
1.09	5672.436500417706
1.095	5365.283806765707
1.1	5075.941991272717
1.105	4803.307083210639
1.11	4546.348000048489
1.115	4304.101440473702
1.12	4075.667155795859
1.125	3860.203570184817
1.13	3656.923722619248
1.135	3465.0915056385156
1.1400000000000001	3284.0181780169787
1.145	3113.059130333437
1.15	2951.610884104979
1.155	2799.108306707155
1.16	2655.0220257246174
1.165	2518.8560276791673
1.17	2390.145427276456
1.175	2268.4543944071497
1.18	2153.374227142792
1.185	2044.5215598877267
1.19	1941.536696694415
1.195	1844.0820605256608
1.2	1751.8407499609561
1.205	1664.515195499152
1.21	1581.8259082124712
1.215	1503.5103140605593
1.22	1429.3216676831184
1.225	1359.0280399582746
1.23	1292.4113740457226
1.235	1229.2666050308367
1.24	1169.4008386522562
1.245	1112.6325849325476
1.25	1058.7910428426246
1.255	1007.715432417076
1.26	959.2543710021738
1.2650000000000001	913.2652905620594
1.27	869.6138931938725
1.275	828.1736422104077
1.28	788.8252863408329
1.2850000000000001	751.4564147773609
1.29	715.9610409595776
1.295	682.2392131396823
1.3	650.196649911924
1.305	619.7443990190836
1.31	590.7985178686919
1.315	563.2797743026848
1.32	537.1133662668011
1.325	512.2286591212511
1.33	488.5589394221756
1.335	466.0411840851577
1.34	444.6158439176194
1.345	424.2266405771803
1.35	404.82037607801675
1.355	386.3467540277162
1.3599999999999999	368.7582118330199
1.365	352.0097631649131
1.37	336.0588500217285
1.375	320.86520377375547
1.38	306.39071461450277
1.385	292.59930888241365
1.3900000000000001	279.45683375281726
1.395	266.93094883329934
1.4	254.99102422677927
1.405	243.6080446554892
1.4100000000000001	232.75451926594377
1.415	222.4043967600394
1.42	212.5329855207067
1.425	203.11687842227153
1.43	194.13388203586052
1.435	185.56294995902664
1.44	177.38412001633412
1.445	169.5784550939548
1.45	162.12798738662022
1.455	155.0156658494511
1.46	148.22530666047703
1.465	141.74154651200706
1.47	135.54979856057585
1.475	129.63621087595493
1.48	123.98762723978658
1.4849999999999999	118.59155015378829
1.49	113.43610592625622
1.495	108.51001171379484
1.5	103.80254440285933
1.505	99.30351122286322
1.51	95.00322198929709
1.5150000000000001	90.89246288156798
1.52	86.96247166612383
1.525	83.20491428090558
1.53	79.61186270230203
1.5350000000000001	76.17577402057431
1.54	72.88947065421416
1.545	69.7461216379042
1.55	66.73922492268977
1.5550000000000002	63.86259063066221
1.56	61.11032520990781
1.565	58.476816438722366
1.57	55.95671923112647
1.5750000000000002	53.544942198562865
1.58	51.23663492532994
1.585	49.02717591780926
1.5899999999999999	46.91216118989435
1.595	44.88739344923329
1.6	42.94887185096741
1.605	41.09278228758776
1.6099999999999999	39.315488185358525
1.615	37.61352177946539
1.62	35.98357584165875
1.625	34.422495835668336
1.63	32.92727247708832
1.635	31.495034675766806
1.6400000000000001	30.123042839984254
1.645	28.80868252288716
1.65	27.549458392751667
1.655	26.342988509692496
1.6600000000000001	25.186998892416003
1.665	24.079318359536167
1.67	23.017873630842793
1.675	22.000684674727417
1.6800000000000002	21.02586028874196
1.685	20.09159390098818
1.69	19.196159580721293
1.695	18.337908247189226
1.7000000000000002	17.515264066338155
1.705	16.72672102558201
1.71	15.970839677372782
1.7149999999999999	15.246244042814515
1.72	14.551618667040698
1.725	13.885705818525578
1.73	13.24730282492371
1.7349999999999999	12.635259538432926
1.74	12.048475924053363
1.745	11.485899764471162
1.75	10.946524475632105
1.755	10.429387027387525
1.76	9.933565963894342
1.7650000000000001	9.458179518733854
1.77	9.002383819981123
1.775	8.565371180708446
1.78	8.146368470645267
1.7850000000000001	7.74463556494138
1.79	7.359463866193091
1.795	6.990174896092888
1.8	6.636118953252923
1.8050000000000002	6.2966738339325605
1.81	5.971243612569406
1.815	5.659257479173735
1.82	5.360168630798919
1.8250000000000002	5.073453214442623
1.83	4.7986093188702705
1.835	4.535156012980838
1.8399999999999999	4.2826324284558135
1.845	4.040596884548371
1.85	3.8086260529776617
1.855	3.58631416099714
1.8599999999999999	3.3732722308027423
1.865	3.1691273535399933
1.87	2.9735219962561743
1.875	2.7861133402266436
1.88	2.6065726491632555
1.885	2.4345846658874963
1.8900000000000001	2.2698470361208134
1.895	2.112069758112444
1.9	1.9609746568876094
1.905	1.8162948819598723
1.9100000000000001	1.6777744274077584
1.915	1.5451676732703685
1.92	1.4182389472676746
1.925	1.296762105899857
1.9300000000000002	1.1805201340265308
1.935	1.0693047620698968
1.94	0.9629161000280808
1.945	0.8611622875238343
1.9500000000000002	0.7638591591516235
1.955	0.6708299244212714
1.96	0.5819048616304521
1.9649999999999999	0.49692102503021474
1.97	0.41572196467804634
1.975	0.33815745840211786
1.98	0.2640832553276775
1.9849999999999999	0.19336083044264907
1.99	0.12585714970443806
1.995	0.061444445213271415
2.0	0.0
2.005	-0.058594058002501725
2.01	-0.11445095321495469
2.015	-0.16767945128570938
2.02	-0.21838403995621247
2.025	-0.2666651022736688
2.0300000000000002	-0.31261908248990666
2.035	-0.3563386449698682
2.04	-0.3979128264181435
2.045	-0.43742718171760675
